professor,avg_gpa,total_grades
Gabriele Strauch,3.7560240963855422,166
Gabriella Estevez,3.838235294117647,34
Gabriella Lloyd,3.7723163841807907,177
Gabriella Roselle,3.5954545454545452,44
Gabrielle DeFranceschi,4.0,19
Gabrielle Fuentes,3.7738095238095237,420
Gabrielle Robinson-Tillenburg,3.5876288659793807,97
Gabrielle Trilling,3.6,40
Gaby Hernandez,3.5098039215686274,51
Gadi Fibich,2.7544692737430165,358
Gagan Jindal,3.416666666666667,30
Gagan Nirula,3.3008474576271185,236
Gah-Yi Ban,3.720183486238532,218
Gail Bailey,3.9227272727272724,22
Gail Kaplan-Wassell,3.581967213114754,61
Gail Sunderman,3.63448275862069,29
Gail Upchurch,3.665873015873016,126
Galen Dively,4.0,32
Galina Madjaroff,3.6759200841219766,951
Galina Reitz,3.86625,160
Gamze Yavuzer,2.9181818181818184,11
Gananand Kini,3.809401709401709,117
Ganesh Sivaraman,3.8272727272727276,11
Ganesh Sriram,3.3537404580152677,1310
Gang Qu,3.173299427844882,1573
Gang-Len Chang,3.8228758169934647,153
Ganga Sasidharan,3.5019230769230774,52
Garegin Papoian,2.9087768440709616,1071
Gareth Williams,3.6961363636363633,440
Garrett Bradford,3.68125,32
Garrett Vanhoy,3.587226277372263,274
Garth Libhart,3.649664429530201,298
Garth Rockcastle,3.7649635036496356,137
Gary Bulmash,3.0148142710321535,6811
Gary Cohen,3.4652360515021456,699
Gary Coleman,3.2324324324324323,370
Gary Felton,3.8791666666666664,24
Gary Homana,3.7233333333333336,30
Gary LaFree,3.0836363636363635,165
Gary Pavela,3.72,20
Gary Pennington,2.815079365079365,252
Gary Pertmer,3.220627261761158,1658
Gary Rubloff,3.4647668393782385,386
Gary Slack,3.364864864864865,37
Gary Strand,3.4,5
Gary White,3.928787878787879,66
Gaurav Bhalla,3.4135416666666667,96
Gavin Britto,3.8792792792792796,111
Gavin Mahoney,3.8354166666666667,96
Gay Gullickson,3.337308868501529,327
Gayatri Gadag,3.5714285714285716,28
Gayle Reznikov,3.76875,32
Ge Gao,3.483651226158038,367
Gea Ujcic,3.9892857142857143,28
Geetha Ramani,3.658406113537118,916
Gelila Haile,3.9152542372881354,59
Gemirald Daus,3.2065,400
Gene Ferrick,3.9955882352941177,136
Gene Pohl,3.5144736842105266,76
Genevieve D'Cruz,3.6964285714285716,140
Genevieve Hiltebrand,3.8098159509202456,163
Genevieve Mayhew,3.4692307692307693,13
Genevieve Nesslage,3.902702702702703,37
Gennady Chepurin,3.71875,16
Gennifer Godley,3.9745454545454546,55
Gentry Johnson,3.04031007751938,129
Geoffrey Gilbert,3.5907766990291266,206
Geoffrey Malafsky,3.2083333333333335,12
Geoffrey Milsom,3.659898477157361,985
Geoffrey Rinehart,2.5272727272727273,44
Geoffrey Robertson,,0
Geoffrey Sheil,3.6186046511627907,43
Geoffrey Tate,3.524833702882483,451
George Belov,4.0,29
George Dieter,3.1599236641221373,262
George Goldenbaum,2.8222547584187407,683
George Hambrecht,3.616776750330251,1514
George Hartman,3.9000000000000004,9
George Hurtt,3.330729833546736,781
George Kintiba,3.7071366405570063,1149
George Kurtzweil,3.9168205128205122,975
George Lanum,3.621098265895954,346
George Lettis,3.4222222222222225,18
George Lorimer,2.8392441860465114,688
George Macready,3.4857142857142853,77
George Ritzer,3.0545454545454542,77
George Ru,4.0,6
George Sherwood,3.6749999999999994,120
George Solomon,3.507860262008734,229
George Starkweather,3.4415094339622643,53
George Syrmos,3.758,450
George Zaki,3.2095541401273886,157
Georgeanne Matthews,3.652132701421801,211
Georges Rey,2.7559782608695653,368
Georgios Skoulakis,3.5324770642201835,545
Georgiy Belov,4.0,33
Gerald Borgia,3.181701030927835,776
Gerald Fischbach,3.91,50
Gerald Gabriel,4.0,12
Gerald Galloway,3.7969072164948456,97
Gerald Haynes,4.0,54
Gerald Mizejewski,2.894444444444444,18
Gerald Powell,3.96,185
Gerald Suarez,3.4799055967633175,1483
Gerald Wilkinson,3.1187500000000004,528
Gerald Winegrad,3.304761904761905,21
Gerard Evans,3.758340113913752,2458
Gerard Hoberg,3.711278195488722,133
Gerard Holmes,3.5755434782608693,368
Gerard Kunkel,3.8453987730061354,326
Gerard Passannante,3.332967032967033,910
Germano Gomez,3.382456140350877,114
Gero Bauer,3.2428571428571433,21
Gerrit Knaap,3.747916666666667,48
Gerry Strumpf,3.757020757020757,819
Gershun Avilez,3.7328125,128
Gerson Lanza Ruiz,3.9155844155844157,77
Gesoel Ernesto Ribeiro Mendes Junior,3.7125,8
Ghaffar Hurtado Choque,3.7190697674418605,215
Gheda Temsah,3.4872340425531916,47
Ghonva Ghauri,3.6315789473684212,19
Giacinto Paolo Saggese,3.606930693069307,101
Gianina Lockley,3.4671875,64
Gianinna Malatesta,3.309195402298851,87
Gianna Valentino,3.2088235294117644,34
Gideon Mark,3.0745443856554973,1701
Gil Ariel,2.537037037037037,54
Gilad Chen,3.8020202020202025,99
Gilad Ofek,3.1140350877192984,114
Gilad Sharon,3.7558011049723756,181
Gilbert Nunez,3.8159722222222223,144
Gilberto Cruz,,0
Gilda Martinez,3.944827586206897,29
Gili Ad-Marbach,3.932283464566929,127
Gillian Felton,3.9200000000000004,190
Gillian Grose,3.4499999999999997,56
Gillian Knoll,3.2677419354838704,124
Gilmer Blankenship,3.2875700934579437,1070
Gina Mazzuca,3.759574468085106,47
Gina Takaoka,3.635483870967742,31
Gina Walejko,3.8034482758620687,87
Ginette Eldredge,3.333333333333333,462
Ginger Jin,3.1730803974706414,1107
Giordano Palloni,3.6535714285714285,28
Giorgia Cavallaro,3.8423076923076924,26
Giovanni Baiocchi,3.830397727272728,352
Giovanni Forni,2.9605678233438484,951
Giovanni Luca Ciampaglia,3.211746031746032,315
Giridhar Nandikotkur,2.942105263157895,342
Giuliano Scarcelli,3.1990180032733226,611
Giuseppe Pennisi,3.6170731707317074,41
Glen Brumbach,3.6710526315789473,38
Glenn Hollar,3.1358974358974363,39
Glenn Ireland,3.375409836065574,61
Glenn Kasten-Sportes,3.888,50
Glenn Knapp,0.0,3
Glenn Rahmoeller,3.7560260586319223,307
Glenn Smith,3.7215686274509796,153
Gloria Bouis,3.790909090909091,11
Gloria Chin Quee,3.779629629629629,54
Gloria Huh,3.877083333333333,48
Glorious Piner,3.5329113924050635,79
Gniesha Dinwiddie,3.212727272727273,330
Go Na,3.7218750000000003,32
Goeun Ha,3.255,100
Gokhan Civan,2.8255813953488373,43
Goncagul Branco,3.636111111111111,72
Gonzalo Garcia,3.167164179104478,67
Gonzalo Paz,3.3893617021276596,47
Gorjan Alagic,3.238961038961039,77
Gorkem Ozer,3.5162583518930957,449
Gosia Langa,3.2924509803921564,2040
Gosia Langa Basit,3.5242162162162165,2775
Gottlieb Oehrlein,3.341576506955177,647
Grace Benton,3.9176470588235293,34
Grace Bottelier,3.87,10
Grace Boudreau,3.9696969696969697,33
Grace Chris,4.0,7
Grace Deming,2.9447319778188543,1082
Grace Kwon,2.975,40
Grace Lee,3.885714285714286,14
Grace Mandato,3.8999999999999995,56
Grace Riley,3.8741379310344826,58
Grace Yang,3.3454545454545457,33
Graciela Jaschek,3.310869565217391,184
Graham Antoszewski,2.599065420560748,107
Graham Brown,3.6304761904761897,105
Graham Cullen,3.5443548387096775,124
Gran Wilson,3.81231884057971,138
Grant Clough,3.868333333333333,60
Grant McKenzie,2.995161290322581,124
Greg Deinert,2.8,17
Greg Jackson,3.080821917808219,146
Greg Metcalf,3.6513846153846155,975
Greg Midgette,3.207862068965517,725
Greg Raspanti,3.8427536231884054,138
Gregg Duncan,3.375283446712018,441
Gregg Vanderheiden,3.7,57
Gregory Baecher,3.291338028169014,1420
Gregory Ball,3.8882352941176466,17
Gregory Barr,3.6,161
Gregory Bucher,3.5490347490347487,259
Gregory Canning,2.936923076923077,65
Gregory Clark,3.725,12
Gregory Gremillion,3.56875,64
Gregory Hancock,2.774275362318841,1380
Gregory Kendall-Ball,3.721875,32
Gregory Kohn,3.5625,24
Gregory Laun,2.933333333333333,45
Gregory Marr,3.371562867215041,2553
Gregory Miller,3.97,20
Gregory Payne,3.4179611650485437,412
Gregory Pfeiffer,3.1638788752703677,1387
Gregory Ramsay,3.6410619469026555,565
Gregory Rulifson,3.48125,16
Gregory Schnaar,3.047599164926931,479
Gregory Schuler,3.735714285714286,14
Gregory Schultz,3.5287581699346404,153
Gregory Shaffer,3.986466165413534,266
Gregory Silsbe,3.5800000000000005,10
Gregory Simon,3.952054794520548,219
Gregory Smith,3.95,30
Gregory Staley,3.2773686794305354,2037
Gregory Stinson,3.8,5
Gregory Stoehr,3.1926829268292685,82
Gregory Sullivan,3.4143377885783717,823
Gregory Weaver,3.806382978723404,47
Gregory Wiedemann,3.255555555555555,9
Gregory Young,3.236666666666667,30
Gretchen Campbell,3.6488372093023256,43
Gretchen De Silva,3.0547445255474455,274
Gretchen Horlacher,3.2806122448979593,98
Griffin Thompson,3.7737373737373736,99
Griffith Kazmierczak,3.929333333333333,75
Gu Qian,3.8642857142857143,56
Guan Huang,2.856140350877193,114
Guangbin Li,3.2666666666666666,123
Guangming Zhang,3.8104347826086955,1725
Guangyu Xi,3.425433526011561,173
Gudrun Nyunt,3.5500000000000003,12
Guido Kuersteiner,3.588577154308617,499
Guido Yactayo,3.429032258064516,31
Guilhem Le Saux,3.232291666666667,96
Guiling Hu,3.4803448275862063,1160
Guillaume Bonnet,3.1,38
Guillermo Cantor,3.4256410256410255,39
Guimin Zhu,3.436363636363636,11
Gujie Li,3.831818181818182,66
Gul Branco,3.8961309523809526,336
Gulnoza Yakubova,3.858571428571429,280
Guodong Gao,3.532187201528176,1047
Guowei Sun,2.38125,48
Gurdip Bakshi,3.441090909090909,550
Gurpal Toor,3.2700000000000005,10
Gustavo Saraiva,2.599532710280374,214
Gustavo Varela Alvarenga,3.5223404255319144,94
Guy Ziv,3.3128571428571427,140
Gwen Hambright,3.9057142857142852,35
Gwynne Jenkins,3.6466019417475732,103
Ha Ahn,3.774285714285714,35
Hadi Amiriebrahimabadi,2.9266666666666663,45
Hadi Golkar,3.9625,16
Hadiya Woodham,3.2956614890198184,1867
Hae-Lyeng Kim,3.7754237288135593,118
Haedong Kim,3.1872340425531913,47
Haejung Shin,3.087654320987655,81
Haeyun Seo,2.476363636363636,55
Hagar Attia,3.714914425427873,409
Hailey Fleece,3.7630434782608693,92
Hailong Bai,3.4283018867924526,53
Hailu Gebremariam,2.8603398199244845,6886
Haishan Yuan,3.2941176470588234,34
Haiyun Lu,2.9568,125
Haiyun Ma,2.9600000000000004,30
Haizhao Yang,3.2194029850746277,67
Hakob Avetisyan,3.2512820512820513,156
Hal Daume,3.5338983050847452,826
Haley Axton,3.963492063492063,63
Haley Talbot-Wendlandt,3.391304347826087,23
Hali Kilbourne,3.870833333333333,48
Halimah Abdullah,3.109677419354839,31
Halla Khalil,3.5612903225806454,31
Halley Aelion,3.66936026936027,297
Halli Weiner,3.8034782608695656,230
Hallie Liberto,3.2718453188602443,1474
Haluk Unal,3.528959891230455,1471
Hamid Al-Saqban,3.131400966183575,207
Hamid Mahini,2.9025236593059938,317
Hamil Harris,3.958791208791209,182
Hana Zewdie,3.9166666666666665,30
Hanan Samet,2.885498489425982,331
Hananya Cohen,3.79,20
Handan Bao,,0
Hang Le,3.9896551724137934,58
Hanna Lee,3.3741602067183463,774
Hanna Muller,3.1399999999999997,10
Hannah Allen,3.009745762711864,236
Hannah Beilenson,3.6937499999999996,128
Hannah Bergman,3.751807228915663,83
Hannah Cameron,3.8411764705882354,238
Hannah Daley,3.676258992805755,139
Hannah Day,3.2246376811594204,69
Hannah Hoganson,3.1835616438356165,219
Hannah Jardine,3.970149253731343,67
Hannah Kerner,3.927777777777778,18
Hannah Nolan,3.524390243902439,41
Hannah Sabo,3.875,20
Hannah Smotrich,3.6700000000000004,10
Hannah Wegmann,3.309651474530831,373
Hannah Weiser,3.645908460471567,721
Hannah Willison,3.5633333333333335,30
Hannah Wu,3.438888888888889,18
Hannah Zafar,3.8717391304347823,46
Hannah Zierden,3.037313432835821,67
Hanne Mawhinney,4.0,29
Hannoori Jeong,3.9823529411764707,17
Hans Fenstermacher,3.675,8
Hans Lemke,3.694088319088319,1404
Hans-Joachim Hein,3.07,10
Hantaek Bae,3.2157894736842105,19
Hao Bo,3.0351351351351354,37
Hao Su,3.48,50
Haoran Li,2.7058823529411766,17
Harald Anderson,3.6869565217391305,46
Harbir Antil,3.103846153846154,26
Harish Neelakandan,3.7512345679012347,162
Harjit Bhogal,3.538578680203046,591
Harlan King,3.819512195121952,82
Harland Glaz,3.0728301886792453,265
Harold Anderson,3.3777777777777778,9
Harold Beiser,3.625,12
Harold Burgess,3.7668720054757014,1461
Harris Trobman,3.0,19
Harrison Guthorn,2.816666666666667,18
Harry Alford,3.780503144654088,159
Harry Li,3.9045454545454548,22
Harry Tamvakis,2.9018633540372667,483
Hart Guonjian-pettit,3.7399999999999998,5
Harutyun Shahumyan,3.8400000000000007,10
Hasan Elahi,3.630188679245283,159
Hasan Jackson,3.532432432432432,74
Hassan Ibrahim,3.683976195724047,4537
Hassan Salmani,3.5781250000000004,32
Hatice Sahinoglu,2.9800278035217795,2158
Hawi Bekele Bengessa,3.6071428571428563,84
Hayim Lapin,3.1434782608695655,644
Hayley Derryberry,3.661538461538462,26
Haynes Johnson,3.8188235294117643,85
Hazel Feigenblatt,3.294736842105263,133
Hazel Feigenblatt Rojas,2.9066666666666667,30
Hazim Abdullah-Smith,3.3483146067415723,178
He Chen,3.5116883116883115,77
Heather Adair,2.931746031746032,378
Heather Allcock,3.886486486486486,37
Heather Arianna,3.9598870056497173,177
Heather Buchanan,3.912121212121212,33
Heather De Bel,3.227142857142857,70
Heather Epkins,3.568483412322275,422
Heather Ganginis DelPino,3.5976363636363637,550
Heather Gray,3.7891566265060233,83
Heather Hicks,3.4600000000000004,30
Heather Hunkus,3.625,12
Heather Juliussen-Stevenson,2.52,15
Heather Lindenman,3.4166666666666665,24
Heather Marsh,2.9833333333333334,42
Heather McHale,3.484109589041096,730
Heather Mehrtens,0.0,16
Heather Nathans,3.957142857142857,14
Heather Platter,3.6735294117647057,68
Heather Randell,3.6586956521739133,46
Heather Rellihan,3.972727272727273,11
Heather Reynolds,3.909090909090909,11
Heather Starmer,3.7777777777777777,18
Heather Stormont,3.8020408163265307,49
Heather Summers,3.497368421052631,152
Heather Tienson-Tseng,2.861631944444444,576
Heather Verron,3.6423076923076922,26
Heather Yarger,3.6651162790697676,215
Heather-Erin Bremenstuhl,3.7744680851063825,423
Hebatalla Salem,3.1101449275362323,69
Hechao Sun,2.284313725490196,51
Hector Alcala,3.728125,64
Hector Corrada Bravo,3.4664670658682635,1336
Hector Lopez Carbajal,3.6,5
Hedwig Teglasi,3.835294117647059,34
Hee-Jung Song,3.298347440548166,2481
Heejung Byun,3.54,35
Heera Lee,3.7882352941176474,306
Hei Chan,2.2885714285714283,35
Heidi Bresee,3.68011583011583,518
Heidi Bulich,2.913459119496855,795
Heidi Celebi,3.834567901234568,81
Heidi Fisher,3.793632958801498,267
Heidi McFall,3.7690909090909086,110
Heidi Oliver,3.744444444444445,27
Heidi Platt,3.875,16
Heidi Sauber,,0
Heidi Scott,3.7000000000000006,618
Heidi Zenisek,3.727272727272727,11
Helen Bailey,3.5714285714285716,7
Helen Huang,3.7670995670995673,231
Helen Lee,3.885714285714286,14
Helen Olde,3.763636363636364,11
Helena Martin,,0
Heng Huang,3.9127659574468088,47
Henri Berestycki,4.0,4
Henry Boyd,3.2434053308823527,4352
Henry Gallo,3.973684210526316,38
Henry Gregory,3.8,97
Henry Lucas,3.6161676646706584,334
Henry Overos,3.2103448275862068,29
Henry Willis,3.9014084507042255,71
Henry Wixon,3.505208333333334,96
Herman Ammon,2.4547899159663866,595
Herman Sintim,3.0786377708978327,323
Hermione Pickett,3.521590909090909,88
Hernan De Pinillos,3.6325102880658435,243
Hernan Sanchez,3.516923076923077,130
Hernisa Kacorri,3.5075657894736847,608
Herve Campangne,3.712602739726028,365
Herve Franceschi,3.0888053467000836,1197
Hesam Babahosseini,3.616,100
Hester Baer,3.4792517006802717,294
Heven Sze,3.180769230769231,52
Heyrim Cho,2.873869346733668,796
Hilaf Hasson,2.9122308354866497,1161
Hilary Bierman,3.866074856046065,2084
Hilary Jones,2.9916666666666663,108
Hilary Sazama,3.8671875,64
Hilary Wilson,3.769230769230769,13
Hillary Kelbick,3.877272727272727,22
Hillary Roegelein,3.175706214689266,177
Hiroshi Jacobs,3.686111111111111,36
Hiroyuki Iseki,3.6893518518518515,216
Hisao Kurokami,3.9000000000000004,9
Hitomi Minamida,3.5149999999999997,20
Ho Chun Wong,3.3150537634408606,93
Ho Yeung,3.272,125
Hoa Nguyen,3.891044776119403,134
Hoda Mahmoudi,3.9043103448275867,116
Hollie Young,3.8480000000000003,50
Hollin Roberts,4.0,9
Hollin Van Buren,3.7777777777777777,9
Hollis Stein,3.9812499999999997,48
Holly Brewer,3.2731138545953358,729
Holly Pasquale,3.94,5
Holly Roberts,3.4951871657754006,187
Holly Smith,3.5629129129129122,666
Holly Ulmer,3.75,12
Holti Banka,3.7038461538461536,52
Hong Jiao,3.768620689655173,290
Hong Kim,3.524675324675324,77
Hong Lin,2.8820895522388064,67
Hongjie Liu,3.5857142857142854,196
Honglin Zhong,2.8812499999999996,16
Hongsheng Bi,3.85,24
Hongyang Zhao,3.471069182389937,159
Hongyi Zhang,3.6949962092494317,1319
Hooman Koliji,3.698245614035088,114
Horst Winkelnkemper,3.093846153846154,260
Hosam Fathy,3.5440963855421685,415
Hoseong Lee,3.8166666666666664,12
Hossein Abbasi,2.8258353113018075,5477
Hossein Abbasi Alikamar,2.642168674698795,1328
Hossein Ehsani,3.514285714285714,63
Houng Li,3.1250000000000004,8
Howard Bomstein,3.711073825503356,298
Howard Elman,2.9535791757049887,461
Howard Frank,3.3584811923349895,1409
Howard Fribush,2.864133016627078,421
Howard Killam,3.9244897959183676,196
Howard Lasnik,3.799152542372881,118
Howard Leathers,2.8497991967871483,2241
Howard Loshin,3.775,16
Howard Michael,3.5,6
Howard Milchberg,3.3604430379746835,948
Howard Norman,3.9988636363636365,264
Howard Smead,3.313239436619719,4970
Howard Stein,3.7333333333333334,27
Howard Weiner,3.2126361655773423,459
Howell Baum,3.165656565656566,99
Hsiang-Yuan Ho,4.0,1
Hsin-Yi Chien,3.176315789473685,38
Hsin-Yi Lin,2.8,10
Hsing-Hen Chen,2.89,50
Hsuan Yu,2.795412844036697,109
Hua Ni,3.5,19
Huaishu Peng,3.859554730983302,539
Huanchen Bao,2.7179687500000003,128
Huang Chiao Huang,3.9513207547169817,265
Huayu Zhang,3.3777777777777778,9
Hubert Montas,3.4869797225186763,937
Hugh Bruck,3.66962962962963,675
Hugh Bryant,3.66,50
Hugh Courtney,3.5,20
Hugh Turner,3.376428571428571,2800
Hugo Brulhart,2.795,20
Hui How,3.8043478260869565,69
Hui Liao,3.7246200607902735,987
Huili Liu,2.4045454545454543,66
Huiying Chen,3.318461538461538,65
Humberto Coronado,3.3216896060749876,2107
Hunter Parsons,3.436885245901639,122
Hussain Ibdah,2.9238938053097345,339
Huu Nguyen,3.939189189189189,74
Huy Nguyen,3.2650485436893204,103
Hyeun Lee,3.418518518518519,27
Hyojin Jeong,2.676,50
Hyosoo Park,3.5859375,64
Hyrum Mills,4.0,8
Hyuk Oh,3.232432432432432,111
Hyung Suk Choi,2.9324324324324325,37
Hyungsik Moon,3.3078125000000003,64
Hyunhee Kim,3.6456140350877195,57
Hyunki Kim,3.5227586206896553,145
Hyunsun Park,3.8766666666666665,60
I M Mac Destler,3.611246200607903,329
I Suadin,3.947152619589977,439
Ian Appelbaum,2.9320916905444125,349
Ian Fothergill,3.5098360655737704,61
Ian Funk,2.7361702127659577,47
Ian Johnson,2.170175438596491,57
Ian Miers,3.5671755725190835,262
Ian Page,3.810735586481113,503
Ian Reagan,3.214545454545455,55
Ian Teixeira,2.037254901960784,51
Ian Ward,3.5443762781186097,978
Ian White,3.307541241162608,1273
Ianessa Humbert,3.477777777777778,45
Ibrahim Ades,2.930921820303384,2571
Ibrahim Assakkaf,3.2857142857142856,63
Ibrahim Kargbo,3.3613793103448275,435
Ibrahim Korpeoglu,3.0454545454545463,11
Iceney Williams,3.825746268656716,268
Ichiro Takeuchi,3.252650822669104,547
Ida Jones,3.5749999999999997,36
Ida Meftahi,3.8038194444444446,288
Idalis Villanueva,3.418298969072165,388
Idil Yaveroglu,3.5971095334685597,1972
Ido Dubrawsky,3.7575971731448767,283
Ido Sivan-Sevilla,3.7478260869565214,46
Ihab Ali,3.88,5
Ijeoma Ezeofor,3.582,50
Il-Horn Hann,3.437317620650954,1782
Ilai Saltzman,3.6593582887700533,374
Ilaria Canavotto,3.689473684210526,19
Ilchul Yoon,2.7513396089790008,2762
Ilcia Hernandez,3.825490196078431,51
Iliana Zepeda De Leon,4.0,19
Ilina Kachinske,3.377966101694915,118
Ilina Stojanovska,3.429834254143646,181
Ilknur Zer Boudet,3.587272727272727,55
Ilse Genovese,3.234246575342466,146
Ilya Ryzhov,3.462588904694168,703
Ilyas Abukar,3.091666666666667,120
Iman Smith,3.0,9
Imane Bou-Saboun,3.2624999999999997,8
Imani Burwell,3.8479999999999994,75
Imani Goffney,3.921875,192
Imraan Faruque,3.3224489795918366,196
In Kang,3.4790697674418603,43
In-Young Yeo,2.9653846153846155,78
Ina Sammler,3.4786885245901638,61
Ina Simonovska,3.6666666666666665,6
Inaam Ngadi,3.3804054054054054,148
Inas Hassan,3.9464285714285716,28
