course,semester,average_gpa,count
HIST289L,Spring 2013,2.594,53
HIST289L,Spring 2014,2.829,72
HIST289L,Spring 2020,1.494,47
HIST289N,Spring 2013,3.098,58
HIST289N,Spring 2014,3.694,72
HIST289N,Spring 2015,3.375,60
HIST289N,Spring 2017,3.086,58
HIST289N,Spring 2020,2.468,68
HIST289N,Spring 2021,3.065,71
HIST289N,Spring 2022,3.204,68
HIST289N,Spring 2023,3.259,68
HIST289N,Spring 2024,3.204,57
HIST289O,Spring 2013,2.882,57
HIST289O,Spring 2014,2.611,75
HIST289O,Spring 2015,2.997,60
HIST289O,Fall 2015,2.854,24
HIST289O,Spring 2016,2.685,60
HIST289O,Fall 2016,2.786,84
HIST289O,Spring 2017,2.807,60
HIST289O,Fall 2017,2.875,110
HIST289O,Fall 2018,3.119,108
HIST289O,Fall 2019,3.14,95
HIST289O,Fall 2020,2.887,107
HIST289O,Fall 2021,3.076,102
HIST289O,Fall 2022,2.984,94
HIST289O,Fall 2023,2.869,98
HIST289R,Spring 2013,3.247,91
HIST289R,Fall 2013,3.171,150
HIST289R,Spring 2014,3.493,120
HIST289R,Fall 2014,3.135,145
HIST289R,Spring 2015,3.059,180
HIST289R,Spring 2016,3.094,241
HIST289R,Fall 2016,2.999,121
HIST289R,Spring 2017,2.943,243
HIST289R,Spring 2018,2.903,188
HIST289R,Spring 2019,2.839,141
HIST289R,Spring 2020,2.299,70
HIST289R,Spring 2021,2.878,72
HIST289R,Spring 2022,3.103,64
HIST289R,Fall 2022,3.216,67
HIST289R,Fall 2023,3.481,69
HIST289T,Fall 2022,2.658,67
HIST289T,Fall 2023,3.197,62
HIST289V,Spring 2014,2.973,60
HIST289V,Fall 2014,2.627,22
HIST289V,Spring 2016,2.963,182
HIST289V,Spring 2017,3.085,121
HIST289V,Spring 2018,2.965,120
HIST289V,Spring 2019,3.716,68
HIST289V,Spring 2020,2.625,64
HIST289V,Spring 2021,3.073,73
HIST289V,Spring 2022,3.118,40
HIST289V,Spring 2023,3.127,30
HIST289V,Spring 2024,3.551,51
HIST289X,Spring 2015,2.981,62
HIST289X,Spring 2017,3.544,117
HIST289X,Spring 2018,3.024,51
HIST289X,Spring 2019,2.91,40
HIST289X,Spring 2020,3.108,51
HIST289Y,Fall 2015,3.036,61
HIST289Y,Spring 2016,2.684,58
HIST289Y,Fall 2016,3.467,124
HIST289Y,Spring 2017,3.621,179
HIST289Y,Fall 2017,3.573,245
HIST289Y,Spring 2019,3.499,239
HIST289Y,Fall 2019,3.399,143
HIST289Y,Spring 2021,2.919,144
HIST289Y,Spring 2022,3.379,136
HIST299C,Spring 2013,3.333,6
HIST304,Spring 2016,3.135,40
HIST304,Fall 2021,3.142,40
HIST306,Fall 2013,3.079,29
HIST306,Fall 2014,2.496,28
HIST306,Fall 2015,2.393,30
HIST306,Fall 2016,2.838,29
HIST306,Fall 2017,2.803,29
HIST307,Spring 2012,2.654,78
HIST307,Spring 2013,2.624,80
HIST307,Spring 2014,2.878,80
HIST307,Spring 2015,2.753,81
HIST307,Spring 2016,2.4,69
HIST307,Spring 2017,2.645,49
HIST307,Spring 2018,2.231,45
HIST307,Spring 2019,2.214,42
HIST307,Spring 2020,1.128,40
HIST307,Spring 2021,1.419,36
HIST307,Spring 2022,2.05,8
HIST307,Spring 2023,2.255,22
HIST310,Fall 2012,2.808,37
HIST310,Fall 2013,3.008,39
HIST310,Fall 2014,3.282,40
HIST310,Fall 2015,2.929,38
HIST310,Fall 2016,2.889,27
HIST310,Fall 2017,2.866,29
HIST310,Spring 2019,3.095,21
HIST310,Fall 2021,3.24,30
HIST310,Fall 2022,2.461,23
HIST310,Fall 2023,2.888,25
HIST319A,Spring 2019,3.2,29
HIST319A,Spring 2020,2.693,28
HIST319A,Spring 2021,3.46,30
HIST319B,Fall 2018,3.432,44
HIST319B,Fall 2019,3.283,42
HIST319C,Fall 2018,2.864,25
HIST319C,Spring 2023,3.085,41
HIST319D,Fall 2019,3.429,17
HIST319E,Fall 2019,3.429,31
HIST319E,Spring 2023,3.872,25
HIST319F,Fall 2014,2.433,39
HIST319F,Spring 2020,1.489,19
HIST319F,Spring 2021,2.654,24
HIST319F,Spring 2022,3.361,28
HIST319F,Spring 2023,3.204,25
HIST319G,Fall 2014,3.121,19
HIST319G,Fall 2015,3.588,8
HIST319I,Spring 2019,3.38,30
HIST319I,Spring 2020,2.768,34
HIST319I,Spring 2022,3.38,35
HIST319J,Spring 2013,2.849,43
HIST319J,Fall 2014,2.495,40
HIST319J,Spring 2016,2.726,31
HIST319J,Fall 2019,2.218,11
HIST319J,Fall 2020,1.817,18
HIST319J,Fall 2022,1.458,19
HIST319J,Fall 2023,0.77,20
HIST319K,Fall 2014,2.585,41
HIST319K,Fall 2017,2.45,6
HIST319K,Fall 2023,2.942,12
HIST319L,Fall 2015,3.114,29
HIST319L,Fall 2020,2.784,19
HIST319L,Fall 2021,3.061,18
HIST319M,Fall 2023,1.367,9
HIST319N,Spring 2012,2.061,46
HIST319N,Spring 2013,2.556,41
HIST319N,Spring 2014,2.208,39
HIST319N,Spring 2015,2.6,32
HIST319N,Spring 2016,3.022,23
HIST319N,Spring 2017,1.984,32
HIST319N,Fall 2019,2.745,20
HIST319N,Spring 2022,2.92,15
HIST319O,Spring 2017,2.743,21
HIST319P,Spring 2017,2.615,13
HIST319P,Spring 2018,2.535,20
HIST319P,Spring 2024,3.481,26
HIST319Q,Fall 2020,3.184,31
HIST319R,Spring 2015,3.11,30
HIST319R,Spring 2016,2.5,39
HIST319R,Spring 2017,2.741,32
HIST319R,Spring 2018,2.864,39
HIST319R,Spring 2019,2.977,39
HIST319R,Fall 2019,2.659,41
HIST319R,Spring 2020,2.481,37
HIST319R,Fall 2020,3.1,39
HIST319R,Spring 2021,2.967,39
HIST319R,Fall 2021,3.007,41
HIST319R,Spring 2022,3.421,38
HIST319T,Spring 2017,2.806,32
HIST319T,Spring 2020,1.571,7
HIST319T,Fall 2023,3.31,30
HIST319V,Fall 2015,2.867,30
HIST319V,Fall 2017,2.826,31
HIST319V,Fall 2018,2.412,41
HIST319V,Fall 2019,2.595,40
HIST319V,Fall 2020,2.929,41
HIST319V,Spring 2023,3.468,40
HIST319W,Fall 2018,2.978,40
HIST319W,Fall 2019,3.167,40
HIST319W,Fall 2020,2.935,37
HIST319X,Spring 2016,2.758,12
HIST319X,Fall 2018,1.247,15
HIST319Z,Spring 2024,2.885,20
HIST320,Fall 2015,2.337,27
HIST324,Spring 2012,2.191,46
HIST324,Fall 2013,2.193,41
HIST324,Spring 2016,2.617,35
HIST324,Spring 2020,1.715,40
HIST324,Fall 2021,3.015,40
HIST325,Fall 2013,2.805,42
HIST325,Spring 2015,2.307,41
HIST325,Spring 2023,2.997,29
HIST326,Spring 2012,2.606,48
HIST326,Spring 2014,2.432,40
HIST326,Spring 2015,2.746,41
HIST326,Fall 2017,2.523,39
HIST326,Fall 2020,2.889,44
HIST326,Fall 2022,2.643,30
HIST326,Fall 2023,3.195,39
HIST327,Spring 2014,2.663,40
HIST327,Fall 2016,3.178,37
HIST327,Spring 2018,3.378,41
HIST327,Spring 2019,3.147,38
HIST327,Spring 2022,2.488,40
HIST328A,Fall 2014,2.917,41
HIST328A,Fall 2015,3.207,40
HIST328A,Fall 2016,3.381,37
HIST328A,Fall 2017,3.105,39
HIST328A,Spring 2020,2.595,39
HIST328A,Fall 2020,2.94,30
HIST328A,Fall 2021,3.205,41
HIST328B,Spring 2014,2.887,38
HIST328G,Spring 2015,2.653,38
HIST328G,Spring 2019,2.575,32
HIST328G,Spring 2021,2.195,39
HIST328G,Spring 2024,3.068,25
HIST328J,Spring 2018,3.155,29
HIST328K,Spring 2017,2.718,40
HIST328K,Spring 2024,3.585,20
HIST328L,Spring 2019,3.24,40
HIST328L,Fall 2020,3.388,40
HIST328L,Fall 2021,2.984,38
HIST328L,Fall 2022,3.11,41
HIST328M,Spring 2015,2.912,40
HIST328M,Spring 2016,3.087,30
HIST328M,Spring 2017,3.212,25
HIST328M,Fall 2019,3.104,28
HIST328M,Spring 2022,3.07,30
HIST328N,Spring 2019,3.275,40
HIST328N,Spring 2020,2.792,39
HIST328O,Fall 2018,2.413,23
HIST328O,Fall 2019,2.361,23
HIST328O,Fall 2021,2.528,18
HIST328O,Spring 2023,2.925,8
HIST328R,Spring 2017,2.876,41
HIST328R,Fall 2017,3.041,39
HIST328R,Fall 2018,3.385,39
HIST328R,Fall 2019,3.095,41
HIST328R,Fall 2020,2.972,39
HIST328Y,Fall 2019,3.188,26
HIST328Y,Spring 2024,3.129,14
HIST328Z,Spring 2024,2.954,13
HIST329A,Spring 2019,3.177,30
HIST329A,Spring 2020,2.466,29
HIST329B,Fall 2017,3.056,41
HIST329B,Spring 2018,3.292,40
HIST329B,Fall 2018,3.295,39
HIST329B,Spring 2019,3.282,39
HIST329B,Fall 2019,3.513,39
HIST329B,Spring 2020,1.902,40
HIST329B,Fall 2020,3.148,40
HIST329C,Fall 2021,4.0,6
HIST329F,Fall 2012,2.443,35
HIST329F,Fall 2014,2.226,38
HIST329F,Fall 2015,2.79,29
HIST329F,Fall 2017,2.89,20
HIST329F,Spring 2019,2.212,8
HIST329F,Fall 2021,3.283,6
HIST329F,Fall 2023,2.814,7
HIST329G,Fall 2020,1.627,15
HIST329I,Fall 2015,2.743,42
HIST329I,Fall 2017,3.028,18
HIST329J,Fall 2018,3.084,25
HIST329J,Fall 2022,3.34,5
HIST329K,Fall 2015,2.715,40
HIST329L,Fall 2014,3.281,37
HIST329L,Spring 2018,3.013,31
HIST329L,Spring 2019,3.11,30
HIST329L,Spring 2020,2.56,40
HIST329L,Spring 2022,2.936,39
HIST329L,Spring 2023,3.298,44
HIST329M,Spring 2018,2.357,14
HIST329M,Spring 2024,2.543,21
HIST329O,Fall 2018,2.944,27
HIST329O,Spring 2021,2.408,26
HIST329O,Spring 2022,3.446,13
HIST329O,Spring 2023,2.912,26
HIST329O,Fall 2023,3.465,20
HIST329R,Fall 2015,1.833,18
HIST329R,Spring 2017,2.188,25
HIST329V,Fall 2017,3.015,27
HIST329W,Fall 2012,2.596,27
HIST329W,Spring 2023,3.038,24
HIST329X,Spring 2014,2.077,13
HIST329X,Spring 2015,2.509,34
HIST329X,Spring 2016,2.415,33
HIST329X,Spring 2018,2.522,18
HIST329X,Spring 2019,3.25,12
HIST329X,Fall 2020,1.875,8
HIST329X,Fall 2022,3.091,23
HIST329Y,Fall 2018,2.7,32
HIST330,Fall 2012,2.568,41
HIST330,Fall 2016,2.173,41
HIST331,Spring 2012,2.613,46
HIST331,Spring 2013,2.652,40
HIST331,Fall 2013,2.515,41
HIST331,Fall 2014,3.589,35
HIST331,Spring 2015,2.371,34
HIST331,Fall 2015,2.2,31
HIST331,Spring 2016,2.768,31
HIST331,Fall 2017,2.688,32
HIST331,Fall 2018,2.376,33
HIST331,Fall 2019,2.281,32
HIST331,Fall 2020,2.99,30
HIST331,Fall 2021,2.86,30
HIST331,Fall 2022,2.71,30
HIST332,Fall 2012,2.75,42
HIST332,Fall 2013,2.992,37
HIST332,Fall 2014,2.775,40
HIST332,Fall 2015,3.286,29
HIST332,Fall 2016,3.155,29
HIST332,Fall 2018,2.885,39
HIST332,Fall 2019,2.532,28
HIST332,Spring 2021,2.716,25
HIST332,Fall 2022,2.997,30
HIST332,Fall 2023,3.09,30
HIST333,Spring 2012,3.173,45
HIST333,Spring 2014,2.895,40
HIST333,Spring 2015,2.86,40
HIST333,Spring 2016,2.614,14
HIST333,Spring 2017,3.209,22
HIST333,Spring 2018,3.338,26
HIST333,Spring 2019,3.236,11
HIST333,Fall 2020,2.72,15
HIST333,Spring 2023,3.163,27
HIST333,Spring 2024,3.069,26
HIST339A,Fall 2020,1.698,40
HIST339A,Fall 2022,1.733,18
HIST339B,Spring 2021,1.733,6
HIST339B,Fall 2022,2.644,9
HIST339C,Spring 2021,3.487,30
HIST339C,Spring 2022,3.036,25
HIST339C,Fall 2023,3.058,31
HIST339D,Spring 2021,3.585,40
HIST339E,Spring 2021,2.947,32
HIST339F,Spring 2021,2.051,41
HIST339F,Fall 2021,2.38,30
HIST339I,Spring 2021,2.712,8
HIST339I,Fall 2023,2.45,12
HIST339L,Fall 2021,2.791,11
HIST339L,Fall 2022,3.154,13
HIST339L,Spring 2024,3.189,9
HIST339N,Fall 2021,3.619,27
HIST339O,Fall 2021,3.271,21
HIST339O,Spring 2023,2.926,19
HIST339O,Spring 2024,2.662,24
HIST339P,Spring 2022,3.246,28
HIST339Q,Spring 2022,3.51,10
HIST339R,Fall 2022,2.786,28
HIST339T,Fall 2022,3.2,12
HIST339X,Spring 2023,3.632,28
HIST339X,Fall 2023,3.033,21
HIST352,Fall 2012,2.769,32
HIST352,Fall 2013,2.541,41
HIST352,Fall 2014,2.839,28
HIST352,Fall 2015,2.957,23
HIST352,Spring 2016,2.655,29
HIST352,Fall 2016,3.322,18
HIST352,Spring 2017,3.077,13
HIST352,Fall 2017,3.415,13
HIST352,Spring 2018,2.743,23
HIST353,Fall 2012,2.812,40
HIST353,Spring 2013,3.088,40
HIST353,Spring 2014,2.892,39
HIST353,Fall 2014,3.192,39
HIST353,Fall 2015,2.526,38
HIST353,Fall 2016,2.487,38
HIST353,Fall 2017,2.739,18
HIST353,Spring 2018,2.724,38
HIST353,Spring 2019,2.612,33
HIST353,Fall 2019,2.976,33
HIST353,Fall 2020,3.097,33
HIST354,Fall 2012,3.324,41
HIST354,Spring 2013,3.314,44
HIST354,Fall 2013,3.034,38
HIST354,Spring 2014,3.354,39
HIST354,Spring 2015,3.222,37
HIST354,Spring 2016,3.22,40
HIST354,Spring 2017,2.84,25
HIST354,Spring 2019,3.543,40
HIST354,Spring 2020,3.0,39
HIST354,Spring 2021,2.955,40
HIST354,Spring 2022,3.578,37
HIST354,Spring 2023,3.6,41
HIST354,Spring 2024,3.555,40
HIST355,Spring 2012,2.74,45
HIST355,Fall 2012,2.58,45
HIST355,Spring 2013,2.375,40
HIST355,Fall 2013,2.566,41
HIST355,Spring 2015,2.932,41
HIST355,Fall 2016,3.362,39
HIST355,Fall 2017,3.38,40
HIST355,Fall 2018,3.318,40
HIST355,Fall 2019,3.336,39
HIST355,Fall 2020,3.567,43
HIST355,Fall 2021,3.589,38
HIST355,Fall 2022,3.725,40
HIST355,Fall 2023,3.745,42
HIST356,Spring 2012,3.02,45
HIST356,Fall 2012,2.898,43
HIST356,Spring 2013,2.876,42
HIST356,Fall 2013,3.265,40
HIST356,Spring 2014,2.993,41
HIST356,Fall 2014,3.303,40
HIST356,Spring 2015,2.788,42
HIST356,Fall 2015,3.058,33
HIST356,Spring 2017,3.126,39
HIST356,Spring 2018,3.498,45
HIST356,Spring 2019,3.44,40
HIST356,Spring 2020,2.935,40
HIST356,Spring 2021,3.358,40
HIST356,Spring 2022,3.538,40
HIST356,Spring 2023,3.645,42
HIST356,Spring 2024,3.748,42
HIST357,Spring 2012,3.382,45
HIST357,Fall 2012,2.521,86
HIST357,Spring 2013,3.207,41
HIST357,Fall 2013,2.66,88
HIST357,Fall 2014,2.672,69
HIST357,Spring 2015,2.87,60
HIST357,Fall 2015,2.881,59
HIST357,Spring 2016,3.178,40
HIST357,Fall 2016,3.327,59
HIST357,Spring 2017,2.788,41
HIST357,Fall 2017,3.008,39
HIST357,Spring 2018,2.737,41
HIST357,Fall 2018,3.651,41
HIST357,Spring 2019,3.459,34
HIST357,Fall 2019,3.737,41
HIST357,Spring 2020,2.086,37
HIST357,Fall 2020,3.388,40
HIST357,Spring 2021,2.965,40
HIST357,Fall 2021,3.4,38
HIST357,Spring 2022,2.71,40
HIST357,Fall 2022,3.542,40
HIST357,Spring 2023,3.066,41
HIST357,Fall 2023,3.124,38
HIST357,Spring 2024,3.166,41
HIST360,Spring 2018,3.035,40
HIST360,Spring 2021,2.57,40
HIST360,Spring 2022,2.821,38
HIST361,Fall 2020,2.312,17
HIST361,Fall 2022,2.111,18
HIST361,Fall 2023,2.773,22
HIST369P,Spring 2012,3.283,6
HIST370,Fall 2014,2.282,11
HIST370,Fall 2016,2.438,13
HIST370,Fall 2019,2.205,38
HIST370,Fall 2020,3.562,13
HIST371,Fall 2017,1.97,20
HIST371,Fall 2018,2.674,19
HIST373,Fall 2014,2.679,24
HIST373,Spring 2018,3.425,8
HIST373,Fall 2022,3.322,9
HIST375,Fall 2012,1.943,21
HIST382,Fall 2017,3.3,20
HIST382,Fall 2019,3.121,19
HIST382,Fall 2020,3.473,26
HIST386,Spring 2023,3.88,5
HIST395,Fall 2012,3.1,10
HIST395,Fall 2013,3.775,16
HIST395,Fall 2014,3.778,9
HIST395,Fall 2015,3.76,10
HIST395,Fall 2016,3.787,15
HIST395,Fall 2017,3.225,8
HIST395,Fall 2018,3.338,16
HIST395,Fall 2019,3.686,14
HIST395,Fall 2020,3.344,9
HIST395,Fall 2021,3.778,9
HIST395,Fall 2022,3.855,11
HIST395,Fall 2023,3.97,10
HIST396,Spring 2012,3.314,14
HIST396,Spring 2013,3.65,10
HIST396,Spring 2014,3.29,10
HIST396,Spring 2015,3.067,6
HIST396,Spring 2016,3.571,7
HIST396,Spring 2017,3.808,13
HIST396,Spring 2018,3.125,8
HIST396,Spring 2019,3.011,9
HIST396,Spring 2020,3.258,12
HIST396,Spring 2021,3.333,6
HIST396,Spring 2022,3.95,6
HIST396,Spring 2023,3.44,10
HIST396,Spring 2024,4.0,9
HIST398,Spring 2012,3.787,8
HIST398,Fall 2012,3.845,11
HIST398,Spring 2013,3.273,11
HIST398,Fall 2014,3.829,7
HIST398,Fall 2015,0.778,9
HIST398,Fall 2016,2.462,8
HIST398,Fall 2017,3.044,9
HIST399,Fall 2013,0.0,5
HIST399,Spring 2014,1.714,7
HIST399,Spring 2015,2.962,8
HIST399,Spring 2016,2.425,8
HIST399,Spring 2017,2.788,8
HIST399,Spring 2018,3.111,9
HIST401,Spring 2022,3.883,12
HIST404,Spring 2012,3.31,31
HIST404,Fall 2012,2.935,34
HIST404,Spring 2013,3.304,23
HIST404,Spring 2014,3.637,30
HIST404,Spring 2015,3.832,22
HIST405,Spring 2012,1.977,31
HIST405,Fall 2012,1.866,41
HIST405,Spring 2014,2.315,40
HIST405,Spring 2015,2.311,36
HIST405,Spring 2016,2.229,24
HIST405,Fall 2016,2.33,23
HIST405,Fall 2017,2.545,29
HIST405,Spring 2019,2.994,17
HIST405,Fall 2020,3.471,17
HIST405,Fall 2022,3.535,20
HIST406,Spring 2013,2.059,39
HIST406,Fall 2014,2.05,28
HIST406,Fall 2015,2.426,19
HIST406,Fall 2022,2.932,31
HIST407,Spring 2017,2.2,22
HIST407,Spring 2021,2.636,11
HIST408A,Spring 2012,2.008,13
HIST408A,Spring 2013,3.109,11
HIST408A,Fall 2014,3.037,8
HIST408A,Fall 2015,3.069,13
HIST408A,Fall 2016,2.192,12
HIST408A,Spring 2019,3.556,9
HIST408A,Spring 2020,2.638,8
HIST408B,Spring 2012,3.0,13
HIST408B,Fall 2013,2.909,11
HIST408B,Fall 2014,2.691,11
HIST408B,Fall 2015,3.315,13
HIST408B,Fall 2016,2.775,12
HIST408B,Fall 2019,3.291,11
HIST408B,Fall 2020,2.685,13
HIST408B,Spring 2024,3.218,11
HIST408C,Spring 2013,2.74,5
HIST408C,Fall 2022,2.4,12
HIST408D,Fall 2012,2.692,12
HIST408D,Fall 2013,3.333,6
HIST408D,Fall 2015,3.275,12
HIST408D,Fall 2019,2.664,11
HIST408D,Spring 2022,3.714,7
HIST408D,Fall 2023,3.567,6
HIST408E,Spring 2012,2.575,12
HIST408E,Spring 2013,2.791,11
HIST408E,Spring 2014,3.391,11
HIST408E,Spring 2015,3.488,8
HIST408E,Spring 2017,2.97,10
HIST408E,Spring 2018,2.867,12
HIST408E,Spring 2019,2.429,7
HIST408E,Fall 2020,3.425,12
HIST408F,Fall 2012,3.154,13
HIST408F,Fall 2013,2.358,12
HIST408F,Spring 2015,2.94,5
HIST408F,Spring 2016,1.65,8
HIST408F,Fall 2018,3.433,12
HIST408F,Spring 2021,2.25,12
HIST408F,Fall 2021,3.727,11
HIST408F,Spring 2022,3.846,13
HIST408F,Fall 2022,3.058,12
HIST408G,Fall 2012,3.2,16
HIST408G,Fall 2013,2.538,8
HIST408G,Fall 2014,3.1,9
HIST408G,Fall 2016,2.7,11
HIST408G,Spring 2019,3.63,10
HIST408G,Spring 2021,3.345,11
HIST408I,Fall 2012,2.942,12
HIST408I,Spring 2013,2.869,13
HIST408I,Spring 2014,2.8,12
HIST408I,Fall 2023,3.367,12
HIST408J,Spring 2012,2.842,12
HIST408J,Spring 2013,3.377,13
HIST408J,Fall 2016,1.571,7
HIST408J,Spring 2020,2.0,11
HIST408J,Spring 2024,3.617,12
HIST408K,Spring 2012,2.654,13
HIST408K,Spring 2013,3.721,14
HIST408K,Spring 2014,2.573,11
HIST408K,Spring 2015,3.05,12
HIST408K,Fall 2018,2.571,7
HIST408K,Spring 2020,2.467,12
HIST408L,Spring 2017,3.383,6
HIST408L,Spring 2018,3.483,12
HIST408L,Fall 2019,2.538,13
HIST408M,Spring 2012,3.208,12
HIST408M,Spring 2013,2.731,13
HIST408M,Spring 2014,3.46,10
HIST408M,Fall 2014,3.262,13
HIST408M,Fall 2016,2.537,8
HIST408M,Spring 2017,3.115,13
HIST408M,Fall 2018,3.054,13
HIST408M,Spring 2020,1.518,11
HIST408M,Spring 2023,2.942,12
HIST408N,Fall 2012,3.24,15
HIST408N,Spring 2014,3.017,6
HIST408N,Fall 2015,2.662,13
HIST408N,Fall 2016,3.067,6
HIST408N,Fall 2019,2.892,12
HIST408O,Spring 2013,3.2,5
HIST408O,Spring 2014,3.277,13
HIST408O,Spring 2015,3.408,13
HIST408O,Spring 2016,2.6,13
HIST408O,Fall 2018,2.0,8
HIST408O,Fall 2021,2.629,7
HIST408P,Fall 2012,3.293,14
HIST408P,Fall 2013,3.367,12
HIST408P,Fall 2014,3.615,13
HIST408P,Spring 2017,3.442,12
HIST408P,Fall 2017,3.723,13
HIST408P,Spring 2018,3.777,13
HIST408P,Spring 2021,3.367,12
HIST408P,Spring 2023,3.775,12
HIST408Q,Spring 2012,0.957,7
HIST408Q,Spring 2013,2.308,12
HIST408Q,Fall 2014,3.0,9
HIST408Q,Spring 2016,2.7,11
HIST408Q,Fall 2017,3.227,11
HIST408Q,Spring 2022,3.008,12
HIST408Q,Spring 2023,3.367,12
HIST408R,Spring 2012,2.7,12
HIST408R,Fall 2012,3.031,13
HIST408R,Spring 2013,3.458,12
HIST408R,Fall 2015,3.425,12
HIST408R,Fall 2016,3.262,8
HIST408R,Fall 2017,3.057,7
HIST408R,Spring 2021,2.5,6
HIST408R,Fall 2022,3.945,11
HIST408T,Fall 2014,3.1,7
HIST408T,Fall 2021,3.355,11
HIST408T,Fall 2023,2.973,11
HIST408V,Fall 2013,3.25,12
HIST408V,Spring 2016,3.308,12
HIST408V,Spring 2018,3.47,10
HIST408V,Fall 2021,2.086,7
HIST408W,Fall 2013,2.358,12
HIST408W,Spring 2019,3.714,14
HIST408W,Fall 2020,2.8,13
HIST408W,Spring 2022,1.609,11
HIST408W,Spring 2024,2.336,11
HIST408X,Spring 2012,2.857,14
HIST408X,Spring 2014,3.182,11
HIST408X,Spring 2015,3.758,12
HIST408X,Spring 2016,3.333,12
HIST408X,Spring 2017,3.609,11
HIST408X,Spring 2018,3.6,12
HIST408X,Spring 2019,3.467,12
HIST408X,Spring 2020,3.725,12
HIST408Y,Spring 2015,2.923,13
HIST408Y,Spring 2016,2.992,12
HIST408Y,Spring 2017,3.173,11
HIST408Y,Spring 2020,1.54,5
HIST408Z,Fall 2020,2.523,13
HIST408Z,Fall 2023,3.425,8
HIST412,Fall 2021,2.733,6
HIST412,Fall 2023,2.95,12
HIST413,Spring 2013,2.928,18
HIST415,Fall 2014,2.894,16
HIST415,Fall 2016,2.57,23
HIST415,Spring 2019,2.512,17
HIST415,Fall 2020,2.5,12
HIST415,Spring 2022,3.1,13
HIST416,Spring 2012,2.786,29
HIST416,Spring 2013,3.11,29
HIST416,Fall 2013,2.907,41
HIST416,Spring 2015,3.0,18
HIST416,Fall 2019,3.088,17
HIST416,Spring 2022,2.912,8
HIST417,Spring 2015,2.345,11
HIST417,Spring 2019,2.7,8
HIST417,Spring 2020,1.333,6
HIST417,Fall 2023,2.175,16
HIST418A,Spring 2012,1.914,7
HIST418C,Spring 2023,3.333,6
HIST419A,Spring 2016,3.192,13
HIST419A,Spring 2020,2.993,30
HIST419A,Spring 2021,3.633,21
HIST419A,Spring 2023,3.333,30
HIST419A,Spring 2024,3.431,29
HIST419B,Spring 2015,3.378,9
HIST419B,Spring 2016,2.9,42
HIST419B,Spring 2020,2.623,22
HIST419C,Fall 2015,1.914,29
HIST419D,Spring 2012,2.231,39
HIST419D,Spring 2013,2.993,28
HIST419D,Spring 2016,2.873,33
HIST419E,Spring 2014,2.578,18
HIST419E,Spring 2016,3.107,15
HIST419F,Spring 2013,3.38,5
HIST419G,Fall 2012,2.712,41
HIST419G,Fall 2014,2.955,22
HIST419G,Spring 2021,3.8,11
HIST419I,Fall 2019,2.05,6
HIST419I,Fall 2022,3.189,9
HIST419J,Fall 2012,2.871,24
HIST419J,Spring 2018,3.253,19
HIST419J,Fall 2022,3.59,20
HIST419K,Fall 2021,3.609,11
HIST419L,Spring 2017,2.874,31
HIST419L,Spring 2018,2.639,38
HIST419L,Spring 2020,2.4,40
HIST419M,Spring 2013,3.031,35
HIST419M,Fall 2015,2.528,39
HIST419M,Spring 2018,3.074,35
HIST419M,Fall 2019,2.403,29
HIST419M,Fall 2021,2.4,23
HIST419N,Spring 2014,3.225,40
HIST419N,Fall 2014,3.046,26
HIST419N,Fall 2019,2.58,20
HIST419N,Spring 2021,3.422,9
HIST419N,Spring 2024,3.093,14
HIST419O,Spring 2012,2.779,14
HIST419O,Fall 2013,2.544,9
HIST419P,Fall 2012,2.762,40
HIST419P,Fall 2013,2.525,40
HIST419P,Fall 2015,2.933,24
HIST419P,Fall 2017,2.494,16
HIST419P,Fall 2019,2.809,11
HIST419P,Spring 2021,2.714,7
HIST419P,Fall 2022,3.082,17
HIST419P,Fall 2023,3.147,15
HIST419R,Spring 2018,3.467,15
HIST419R,Fall 2019,2.738,13
HIST419R,Fall 2021,3.294,16
HIST419T,Spring 2014,2.695,39
HIST419T,Spring 2015,2.707,28
HIST419T,Spring 2016,3.175,8
HIST419T,Fall 2019,3.038,13
HIST419T,Fall 2022,3.427,15
HIST419V,Spring 2012,2.685,39
HIST419V,Spring 2014,2.724,33
HIST419V,Spring 2017,2.983,6
HIST419V,Spring 2018,2.75,20
HIST419W,Spring 2016,2.571,7
HIST419W,Spring 2017,1.8,5
HIST419W,Spring 2023,3.112,8
HIST419X,Fall 2017,3.25,14
HIST419X,Fall 2018,2.947,17
HIST419X,Fall 2021,3.262,32
HIST419X,Fall 2023,3.443,23
HIST419Z,Spring 2014,3.373,15
HIST419Z,Spring 2016,2.389,18
HIST419Z,Fall 2023,1.945,11
HIST425,Spring 2012,2.961,41
HIST425,Fall 2014,2.892,37
HIST425,Spring 2018,3.0,23
HIST425,Spring 2020,2.668,22
HIST425,Spring 2022,3.447,15
HIST425,Spring 2024,3.664,28
HIST427,Fall 2014,2.605,38
HIST427,Fall 2015,2.76,25
HIST427,Fall 2016,2.968,22
HIST428A,Spring 2012,2.955,29
HIST428A,Spring 2014,3.34,15
HIST428A,Spring 2016,3.25,16
HIST428A,Fall 2017,3.2,14
HIST428A,Fall 2018,3.595,21
HIST428A,Fall 2020,3.175,8
HIST428B,Fall 2014,2.211,19
HIST428B,Fall 2015,2.844,9
HIST428B,Spring 2018,2.8,5
HIST428B,Spring 2019,2.529,7
HIST428B,Spring 2020,1.267,15
